"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","itinerary_num","Duration (min)","WalkTime (min)","WalkDistance (m)","Transfers","TransitTime (min)","first_stop_name","first_stop_long","first_stop_lat","last_stop_name","last_stop_long","last_stop_lat","first_type","last_type"
"Novena","Moulmein",1.31764421667,103.842820235,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,17.1,17.1,1110.45,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Novena","Moulmein",1.31764421667,103.842820235,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,17.48,8.75,578.8,0,8.73,"OPP CARLISLE RD","103.8469337","1.3158394","AFT FARRER PK STN EXIT G","103.8563561","1.3131375","BUS","BUS"
"Novena","Moulmein",1.31764421667,103.842820235,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,20.23,9.75,642.44,1,8.03,"no value","no value","no value","BLK 23","103.8572184","1.334358","SUBWAY","BUS"
"Novena","Moulmein",1.31764421667,103.842820235,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,20.23,9.75,642.44,1,8.03,"no value","no value","no value","BLK 23","103.8572184","1.334358","SUBWAY","BUS"
"Novena","Moulmein",1.31764421667,103.842820235,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,22.8,9.97,611.26,1,10.42,"PARISH OF CHRIST CH","103.8476386","1.3119489","CHINATOWN MRT STATION","103.8432502","1.2840949","BUS","SUBWAY"
"Novena","Mount Pleasant",1.33382056539,103.828963383,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,48.95,48.95,3386.45,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Novena","Mount Pleasant",1.33382056539,103.828963383,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,33.13,22.68,1557.77,0,10.45,"OPP S'PORE POLO CLUB","103.8388887","1.3316583","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,41.47,21.3,1466,2,12.6,"no value","no value","no value","BLK 5","103.8555289","1.3383164","BUS","BUS"
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,41.47,21.3,1466,2,12.6,"no value","no value","no value","BLK 5","103.8555289","1.3383164","BUS","BUS"
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,36.78,22.65,1561.57,0,14.13,"SLF CPLX","103.8379581","1.3338213","NORTHLIGHT SCH","103.8549258","1.3187247","BUS","BUS"
"Novena","Mount Pleasant",1.33382056539,103.828963383,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,0,37.27,21.73,1491.7,0,15.53,"OPP MARYMOUNT CONVENT SCH","103.8388881","1.340555","OPP AL-MUTTAQIN MQUE","103.8453411","1.3700864","BUS","BUS"
"Orchard","Boulevard",1.30537276782,103.83257213,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,35.52,35.52,2403.99,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Orchard","Boulevard",1.30537276782,103.83257213,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,13.47,9.82,644.48,0,3.65,"NEWTON MRT STATION","103.8380362","1.3125291","NEWTON MRT STATION","103.8380362","1.3125291","SUBWAY","SUBWAY"
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,23.05,9.68,559.5,0,13.37,"AFT ORCHARD STN EXIT 12","103.8298734","1.3021327","OPP BLK 120","103.8224174","1.2822784","BUS","BUS"
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,19.78,15.02,953.83,0,4.77,"GREAT WORLD MRT STATION","103.8334889","1.2948623","HAVELOCK MRT STATION","103.8335497","1.288048","SUBWAY","SUBWAY"
"Orchard","Boulevard",1.30537276782,103.83257213,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,15.53,10.77,683.68,0,4.77,"GREAT WORLD MRT STATION","103.8334889","1.2948623","HAVELOCK MRT STATION","103.8335497","1.288048","SUBWAY","SUBWAY"
"Orchard","Somerset",1.30062480181,103.838663299,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,31.57,31.57,2163.73,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Orchard","Somerset",1.30062480181,103.838663299,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,18.43,6.02,382.81,1,8.13,"DHOBY GHAUT MRT STATION","103.8461228","1.2986887","TANJONG PAGAR MRT STATION","103.8459617","1.2766035","SUBWAY","SUBWAY"
"Orchard","Somerset",1.30062480181,103.838663299,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,22.68,10.27,652.96,1,8.13,"DHOBY GHAUT MRT STATION","103.8461228","1.2986887","TANJONG PAGAR MRT STATION","103.8459617","1.2766035","SUBWAY","SUBWAY"
"Orchard","Somerset",1.30062480181,103.838663299,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,12.15,6.63,446.01,0,5.52,"ORCHARD MRT STATION","103.8322722","1.303815","NEWTON MRT STATION","103.8380362","1.3125291","SUBWAY","SUBWAY"
"Orchard","Somerset",1.30062480181,103.838663299,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,18.38,5.02,325.09,0,13.37,"CONCORDE HOTEL S'PORE","103.841847","1.3004786","SRI VADAPATHIRA K TP","103.8578181","1.3149673","BUS","BUS"
"Orchard","Tanglin",1.30481861577,103.825796628,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,26.17,11.28,693.48,2,10.45,"AFT TOMLINSON RD","103.8258137","1.3060811","OPP UNITED SQ","103.8447643","1.316615","BUS","BUS"
"Orchard","Tanglin",1.30481861577,103.825796628,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,27.12,10.83,670.45,0,16.28,"OPP ORCHARD BLVD STN","103.8232904","1.3040459","BLK 116","103.8211557","1.285188","BUS","BUS"
"Orchard","Tanglin",1.30481861577,103.825796628,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,0,26.9,12.8,810.65,0,14.1,"OPP ORCHARD BLVD STN","103.8232904","1.3040459","OPP BLK 95","103.801862","1.3053629","BUS","BUS"
"Orchard","Tanglin",1.30481861577,103.825796628,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,20.37,10.48,677.84,1,7.55,"AFT TOMLINSON RD","103.8258137","1.3060811","NEWTON MRT STATION","103.8380362","1.3125291","BUS","SUBWAY"
"Orchard","Tanglin",1.30481861577,103.825796628,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,24.58,8.57,523.09,1,13.77,"AFT TOMLINSON RD","103.8258137","1.3060811","CHINATOWN MRT STATION","103.8432502","1.2840949","BUS","SUBWAY"
"Outram","China Square",1.28438642996,103.846883324,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,19.4,19.4,1266.4,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","China Square",1.28438642996,103.846883324,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,24.57,24.57,1596.98,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","China Square",1.28438642996,103.846883324,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,22.78,9.38,606.73,0,13.4,"CLARKE QUAY STN EXIT E","103.8470898","1.2889896","KK WOMEN & CHILD HOSP","103.8477772","1.3103512","BUS","BUS"
"Outram","China Square",1.28438642996,103.846883324,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,20.27,2.87,140.78,1,13.85,"OPP SRI MARIAMMAN TP","103.8452806","1.2820914","OPP BLK 120","103.8224174","1.2822784","BUS","BUS"
"Outram","China Square",1.28438642996,103.846883324,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0,23.85,12.7,806.19,1,9.07,"FORT CANNING MRT STATION","103.844524","1.2927337","ARC 380","103.8605453","1.3135183","SUBWAY","BUS"
"Outram","Chinatown",1.27979006624,103.84249902,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,9.07,9.07,598.29,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","Chinatown",1.27979006624,103.84249902,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,14.23,14.23,928.87,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","Chinatown",1.27979006624,103.84249902,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,14.25,2.58,125.27,0,11.67,"BEF THE PINNACLE@DUXTON","103.8415105","1.2785411","OPP BLK 120","103.8224174","1.2822784","BUS","BUS"
"Outram","Chinatown",1.27979006624,103.84249902,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,21.47,4.58,297.83,1,14.58,"AFT CHINATOWN STN EXIT D","103.844372","1.2857109","KK WOMEN & CHILD HOSP","103.8477772","1.3103512","BUS","BUS"
"Outram","Chinatown",1.27979006624,103.84249902,"ALEXANDRA HOSPITAL",1.286829,103.802524,0,19.67,1.92,118.44,0,17.75,"BEF THE PINNACLE@DUXTON","103.8415105","1.2785411","OPP BLK 2","103.8068655","1.2861914","BUS","BUS"
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,19.4,19.4,1315.46,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,21.73,21.73,1414.79,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","Pearl's Hill",1.28561279974,103.839420237,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,22.72,7.02,421.37,1,12.62,"OUTRAM PK STN EXIT 1","103.838666","1.2816491","OPP BLK 120","103.8224174","1.2822784","BUS","BUS"
"Outram","Pearl's Hill",1.28561279974,103.839420237,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,30,7.4,481.84,1,18.95,"no value","no value","no value","KK WOMEN & CHILD HOSP","103.8477772","1.3103512","BUS","BUS"
"Outram","Pearl's Hill",1.28561279974,103.839420237,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,30,7.4,481.84,1,18.95,"no value","no value","no value","KK WOMEN & CHILD HOSP","103.8477772","1.3103512","BUS","BUS"
"Outram","Pearl's Hill",1.28561279974,103.839420237,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,33.97,10.63,711.05,2,15.8,"no value","no value","no value","NEWTON MRT STATION","103.8380362","1.3125291","BUS","SUBWAY"
"Outram","Pearl's Hill",1.28561279974,103.839420237,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0,33.97,10.63,711.05,2,15.8,"no value","no value","no value","NEWTON MRT STATION","103.8380362","1.3125291","BUS","SUBWAY"
"Outram","People's Park",1.28155785391,103.840138834,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0,3.75,3.75,237.28,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","People's Park",1.28155785391,103.840138834,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0,8.92,8.92,567.86,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Outram","People's Park",1.28155785391,103.840138834,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,0,15.07,4.6,259.04,0,10.47,"BEF NEIL RD","103.8374971","1.2777381","OPP BLK 120","103.8224174","1.2822784","BUS","BUS"
"Outram","People's Park",1.28155785391,103.840138834,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0,22.78,5.52,362.71,0,17.27,"BEF PEARL'S HILL TERR","103.8408772","1.2815458","KK WOMEN & CHILD HOSP","103.8477772","1.3103512","BUS","BUS"
"Outram","People's Park",1.28155785391,103.840138834,"ALEXANDRA HOSPITAL",1.286829,103.802524,0,23.53,4.77,297.87,1,16.17,"TIONG BAHRU MRT STATION","103.8269134","1.2862186","BEF IKEA IND BLDG","103.8060909","1.2890312","SUBWAY","BUS"
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,13.2,3.72,231.42,0,9.48,"CARISSA PK","103.9644324","1.3599981","BLK 233","103.9476691","1.3566033","BUS","BUS"
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,24.3,8.75,584.11,0,15.55,"BEF MARIAM WALK","103.9684911","1.3593061","OPP DOWNTOWN EAST","103.9545061","1.3751723","BUS","BUS"
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,19.28,4.47,270.39,0,14.82,"OPP PALM ISLES","103.9652091","1.3569879","OPP SIMEI STN","103.9535402","1.3421189","BUS","BUS"
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,37.97,3.32,225.12,1,28.17,"OPP PALM ISLES","103.9652091","1.3569879","BLK 139","103.9348131","1.3294089","BUS","BUS"
"Pasir Ris","Flora Drive",1.35930124931,103.966321885,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0,55.17,3.25,189.9,1,49.62,"CARISSA PK","103.9644324","1.3599981","BLK 836","103.8903344","1.3698882","BUS","BUS"
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,29.15,10.52,671.75,1,16.5,"CHANGI CHAPEL MUSEUM","103.9733164","1.3622942","OPP DOWNTOWN EAST","103.9545061","1.3751723","BUS","BUS"
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,24.92,8.15,517.49,0,16.77,"CHANGI CHAPEL MUSEUM","103.9733164","1.3622942","BLK 418","103.9475411","1.3584438","BUS","BUS"
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,29.32,8.9,556.46,1,17.25,"CHANGI CHAPEL MUSEUM","103.9733164","1.3622942","OPP SIMEI STN","103.9535402","1.3421189","BUS","BUS"
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,43.62,12.2,804.49,2,24.02,"CHANGI CHAPEL MUSEUM","103.9733164","1.3622942","BLK 109","103.9343131","1.3321331","BUS","BUS"
"Pasir Ris","Loyang East",1.36797860882,103.973426401,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,56.9,6.98,446.06,2,43.38,"CHANGI CHAPEL MUSEUM","103.9733164","1.3622942","BLK 235","103.8999867","1.3910289","BUS","BUS"
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,25.28,9.98,667.69,0,15.3,"OPP KRISLITE BLDG","103.970533","1.3721317","Opp Pasir Ris Stn Exit A","103.9508126","1.3725433","BUS","BUS"
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,22.02,7.45,475.57,0,14.57,"OPP KRISLITE BLDG","103.970533","1.3721317","BLK 233","103.9476691","1.3566033","BUS","BUS"
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,26.68,8.2,514.54,0,18.48,"OPP KRISLITE BLDG","103.970533","1.3721317","OPP SIMEI STN","103.9535402","1.3421189","BUS","BUS"
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,40.52,7.05,469.27,1,26.48,"OPP KRISLITE BLDG","103.970533","1.3721317","BLK 139","103.9348131","1.3294089","BUS","BUS"
"Pasir Ris","Loyang West",1.37701041937,103.970753706,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,49.4,11.08,722.35,0,38.32,"OPP KRISLITE BLDG","103.970533","1.3721317","BLK 248A","103.8984414","1.3929961","BUS","BUS"
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,7.87,7.87,540.73,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,12.48,6.68,442.53,0,5.8,"OPP BLK 638A","103.9454199","1.3641188","OPP BLK 631B","103.9433528","1.3624456","BUS","BUS"
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,20.7,12.13,789.56,1,6.3,"TAMPINES MRT STATION","103.9451612","1.3532885","no value","no value","no value","SUBWAY","BUS"
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,28.83,16.45,1129.99,0,12.38,"TAMPINES MRT STATION","103.9451612","1.3532885","TANAH MERAH MRT STATION","103.9463885","1.3272025","SUBWAY","SUBWAY"
"Pasir Ris","Pasir Ris Central",1.37206455003,103.947939358,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,29.97,5.8,383.92,1,21.43,"OPP BLK 571","103.9460404","1.3724952","no value","no value","no value","BUS","TRAM"
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,27.15,27.15,1833.16,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,21.28,5.97,374.76,1,12.65,"BLK 191","103.9586731","1.3663489","BLK 233","103.9476691","1.3566033","BUS","BUS"
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,25.38,7.38,498.73,0,18,"BLK 191","103.9586731","1.3663489","BLK 101","103.945635","1.3479439","BUS","BUS"
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,40.05,12.6,820.18,2,21.62,"OPP BLK 230","103.9605378","1.3724647","no value","no value","no value","BUS","BUS"
"Pasir Ris","Pasir Ris Drive",1.3688667892,103.959409933,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,34.93,4.37,275.6,1,28.57,"BLK 104","103.9584812","1.3682436","BLK 261","103.894297","1.3947659","BUS","BUS"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,20.8,20.8,1446.19,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,27.98,12.57,840.15,1,11.85,"no value","no value","no value","OPP BLK 631B","103.9433528","1.3624456","BUS","BUS"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,27.98,12.57,840.15,1,11.85,"no value","no value","no value","OPP BLK 631B","103.9433528","1.3624456","BUS","BUS"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,31.67,22.4,1483.34,1,7.02,"no value","no value","no value","TAMPINES MRT STATION","103.9451612","1.3532885","BUS","SUBWAY"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,31.67,22.4,1483.34,1,7.02,"no value","no value","no value","TAMPINES MRT STATION","103.9451612","1.3532885","BUS","SUBWAY"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,39.42,19.7,1294.76,2,15.02,"no value","no value","no value","no value","no value","no value","BUS","BUS"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,39.42,19.7,1294.76,2,15.02,"no value","no value","no value","no value","no value","no value","BUS","BUS"
"Pasir Ris","Pasir Ris Park",1.3786815648,103.955844457,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,41.57,15.88,1049.67,0,25.68,"Opp Pasir Ris Stn Exit A","103.9508126","1.3725433","BLK 248A","103.8984414","1.3929961","BUS","BUS"
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,43.32,43.32,3013.24,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,41.2,30.02,2090.59,0,11.18,"RIVIERA STN EXIT A","103.9160348","1.3941046","BLK 235","103.8999867","1.3910289","BUS","BUS"
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,0,38.9,18,1282.83,1,17.15,"AFT PASIR RIS ST 72","103.9349614","1.38059","OPP BLK 291A","103.897395","1.3952136","BUS","BUS"
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,38.7,20.18,1427.48,1,14.8,"AFT PASIR RIS ST 72","103.9349614","1.38059","OPP CITYLIFE@TAMPINES","103.9406135","1.3604279","BUS","BUS"
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074018,103.928680044,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,0,57.43,33.47,2343.24,2,18.93,"BEF PUNGGOL CTRL","103.9179331","1.3968269","BLK 579","103.8864031","1.3793847","BUS","BUS"
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,21.33,21.33,1429.62,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,23.35,9.8,634.88,1,11.38,"BLK 640","103.9398611","1.3759944","OPP BLK 631B","103.9433528","1.3624456","BUS","BUS"
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,32.13,17.73,1149.2,1,9.95,"OPP PASIR RIS ELIAS CC","103.9427159","1.3790292","TAMPINES MRT STATION","103.9451612","1.3532885","BUS","SUBWAY"
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,30.18,11.13,714.27,1,16.32,"BLK 740","103.9361873","1.3783717","no value","no value","no value","BUS","TRAM"
"Pasir Ris","Pasir Ris West",1.37928604681,103.939812188,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,0,26.57,8.97,577.13,0,17.6,"BLK 740","103.9361873","1.3783717","BLK 286B","103.8953648","1.3979005","BUS","BUS"
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0,36.72,36.72,2460.35,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,0,43.25,22.57,1493.56,1,17.98,"BLK 248","103.8929602","1.3597892","BLK 579","103.8864031","1.3793847","BUS","BUS"
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,0,35.53,10.75,722.64,1,13.12,"AIR FORCE MUSEUM","103.8988155","1.3460921","MACPHERSON STN EXIT B","103.8908043","1.3249873","BUS","BUS"
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,0,40.02,11.83,807.81,2,22.57,"AIR FORCE MUSEUM","103.8988155","1.3460921","BUANGKOK MRT STATION","103.8932181","1.3829392","BUS","SUBWAY"
"Paya Lebar","Airport Road",1.35156968337,103.897415945,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,0,40.53,1.85,107.16,1,32.3,"AIR FORCE MUSEUM","103.8988155","1.3460921","BLK 23","103.8572184","1.334358","BUS","BUS"
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,48.28,48.28,3343.38,0,0,"no value","no value","no value","no value","no value","no value",NA,NA
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,0,33.18,21.75,1521.36,0,11.43,"OPP TEMASEK POLY","103.9327553","1.3470492","BLK 139","103.9348131","1.3294089","BUS","BUS"
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,0,31.3,23.57,1651.63,0,7.73,"OPP TEMASEK POLY","103.9327553","1.3470492","TAMPINES WEST STN EXIT B","103.9400815","1.3450339","BUS","BUS"
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,34.65,12.27,885.01,1,19.45,"BEF TAMPINES FIRE STN","103.929055","1.3560766","BLK 571","103.9460997","1.3727585","BUS","BUS"
"Paya Lebar","Paya Lebar East",1.35561205454,103.923763162,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,0,49.92,11.6,828.37,1,33.93,"BEF TAMPINES FIRE STN","103.929055","1.3560766","OPP BLK 521","103.8917039","1.3728825","BUS","BUS"
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0,31.38,15.32,1064.15,0,16.07,"TAMPINES WAFER FAB PK","103.930775","1.3736416","OPP BLK 500A","103.9456657","1.377078","BUS","BUS"
"Paya Lebar","Paya Lebar North",1.37316507768,103.925799334,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,0,26.57,18.57,1297.45,0,8,"BEF TAMPINES AVE 9","103.9310662","1.362391","OPP CITYLIFE@TAMPINES","103.9406135","1.3604279","BUS","BUS"
