Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,22.1,5.25,325.18,1,14.08,2.61978175307603,0,0
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,25.85,12.0,766.7,0,13.85,2.61978175307603,0,0
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.12,9.75,642.44,1,8.03,2.61978175307603,0,1
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.6,5.25,325.18,1,14.08,2.61978175307603,0,1
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,25.85,12.0,766.7,0,13.85,2.61978175307603,0,1
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.23,9.75,642.44,1,8.03,2.61978175307603,1,0
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,22.1,5.25,325.18,1,14.08,2.61978175307603,1,0
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,25.85,12.0,766.7,0,13.85,2.61978175307603,1,0
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.12,9.75,642.44,1,8.03,2.61978175307603,1,1
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.6,5.25,325.18,1,14.08,2.61978175307603,1,1
Novena,Moulmein,1.317644217,103.8428202,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,25.85,12.0,766.7,0,13.85,2.61978175307603,1,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,22.8,9.97,611.26,1,10.42,4.20723576610254,0,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.05,9.97,611.26,1,10.42,4.20723576610254,0,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,27.83,7.57,464.83,1,17.15,4.20723576610254,0,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.05,9.97,611.26,1,10.42,4.20723576610254,0,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.72,9.97,611.26,1,10.42,4.20723576610254,0,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,28.77,7.57,464.83,1,17.15,4.20723576610254,0,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,22.8,9.97,611.26,1,10.42,4.20723576610254,1,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.05,9.97,611.26,1,10.42,4.20723576610254,1,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,27.83,7.57,464.83,1,17.15,4.20723576610254,1,0
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.05,9.97,611.26,1,10.42,4.20723576610254,1,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.72,9.97,611.26,1,10.42,4.20723576610254,1,1
Novena,Moulmein,1.317644217,103.8428202,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,28.77,7.57,464.83,1,17.15,4.20723576610254,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,33.6,26.55,1824.52,0,7.05,2.31921338752373,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.3,25.78,1753.36,0,8.52,2.31921338752373,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.3,25.78,1753.36,0,8.52,2.31921338752373,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.53,26.48,1815.0,0,8.05,2.31921338752373,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,33.6,26.55,1824.52,0,7.05,2.31921338752373,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.3,25.78,1753.36,0,8.52,2.31921338752373,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.3,25.78,1753.36,0,8.52,2.31921338752373,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,34.53,26.48,1815.0,0,8.05,2.31921338752373,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.13,22.68,1557.77,0,10.45,3.26351080151934,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.85,21.92,1486.61,0,11.93,3.26351080151934,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.85,21.92,1486.61,0,11.93,3.26351080151934,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.13,22.68,1557.77,0,10.45,3.26351080151934,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.85,21.92,1486.61,0,11.93,3.26351080151934,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.83,21.92,1486.61,0,11.92,3.26351080151934,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,33.85,21.92,1486.61,0,11.93,3.26351080151934,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.2,25.83,1756.76,0,14.37,3.33821763919113,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.47,21.3,1466.0,2,12.6,3.33821763919113,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.42,20.35,1386.62,2,14.32,3.33821763919113,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,35.65,18.85,1289.64,1,13.87,3.33821763919113,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.2,25.83,1756.76,0,14.37,3.33821763919113,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.32,24.33,1660.22,2,11.62,3.33821763919113,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.2,25.83,1756.76,0,14.37,3.33821763919113,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,41.47,21.3,1466.0,2,12.6,3.33821763919113,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,42.42,20.35,1386.62,2,14.32,3.33821763919113,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,35.65,18.85,1289.64,1,13.87,3.33821763919113,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.2,25.83,1756.76,0,14.37,3.33821763919113,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,40.32,24.33,1660.22,2,11.62,3.33821763919113,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.78,22.65,1561.57,0,14.13,3.83854867890165,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,40.82,21.6,1484.17,0,19.22,3.83854867890165,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,44.63,21.6,1484.17,1,20.43,3.83854867890165,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.78,22.65,1561.57,0,14.13,3.83854867890165,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,40.82,21.6,1484.17,0,19.22,3.83854867890165,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,43.92,21.1,1451.22,2,14.6,3.83854867890165,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.78,22.65,1561.57,0,14.13,3.83854867890165,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,40.82,21.6,1484.17,0,19.22,3.83854867890165,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,44.63,21.6,1484.17,1,20.43,3.83854867890165,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.78,22.65,1561.57,0,14.13,3.83854867890165,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,40.82,21.6,1484.17,0,19.22,3.83854867890165,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,43.92,21.1,1451.22,2,14.6,3.83854867890165,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.27,21.73,1491.7,0,15.53,4.89714422046987,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.97,21.73,1491.7,1,15.53,4.89714422046987,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,45.28,28.52,1944.69,0,16.77,4.89714422046987,0,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.27,21.73,1491.7,0,15.53,4.89714422046987,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,39.82,21.73,1491.7,1,15.53,4.89714422046987,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.18,21.73,1491.7,1,15.53,4.89714422046987,0,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.27,21.73,1491.7,0,15.53,4.89714422046987,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,40.97,21.73,1491.7,1,15.53,4.89714422046987,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,45.28,28.52,1944.69,0,16.77,4.89714422046987,1,0
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.27,21.73,1491.7,0,15.53,4.89714422046987,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,39.82,21.73,1491.7,1,15.53,4.89714422046987,1,1
Novena,Mount Pleasant,1.333820565,103.8289634,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.18,21.73,1491.7,1,15.53,4.89714422046987,1,1
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.35,10.62,660.12,1,6.55,1.71671135609243,0,0
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.2,7.83,490.04,1,12.38,1.71671135609243,0,0
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.5,10.62,660.12,1,6.55,1.71671135609243,0,1
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,27.03,9.65,593.22,1,15.05,1.71671135609243,0,1
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.35,10.62,660.12,1,6.55,1.71671135609243,1,0
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,23.2,7.83,490.04,1,12.38,1.71671135609243,1,0
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.5,10.62,660.12,1,6.55,1.71671135609243,1,1
Orchard,Boulevard,1.305372768,103.8325721,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,27.03,9.65,593.22,1,15.05,1.71671135609243,1,1
Orchard,Boulevard,1.305372768,103.8325721,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,13.47,9.82,644.48,0,3.65,2.32864098519984,0,0
Orchard,Boulevard,1.305372768,103.8325721,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,13.47,9.82,644.48,0,3.65,2.32864098519984,0,1
Orchard,Boulevard,1.305372768,103.8325721,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,13.47,9.82,644.48,0,3.65,2.32864098519984,1,0
Orchard,Boulevard,1.305372768,103.8325721,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,13.47,9.82,644.48,0,3.65,2.32864098519984,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.05,9.68,559.5,0,13.37,2.87793462310712,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,27.92,9.68,559.5,0,18.23,2.87793462310712,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.93,10.0,620.44,0,18.93,2.87793462310712,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.05,9.68,559.5,0,13.37,2.87793462310712,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.93,10.0,620.44,0,18.93,2.87793462310712,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.05,9.68,559.5,0,13.37,2.87793462310712,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,27.92,9.68,559.5,0,18.23,2.87793462310712,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.93,10.0,620.44,0,18.93,2.87793462310712,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.05,9.68,559.5,0,13.37,2.87793462310712,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.93,10.0,620.44,0,18.93,2.87793462310712,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.78,15.02,953.83,0,4.77,2.89374862448308,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.8,8.27,527.0,0,15.53,2.89374862448308,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.0,8.27,527.0,0,18.73,2.89374862448308,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.78,15.02,953.83,0,4.77,2.89374862448308,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.8,8.27,527.0,0,15.53,2.89374862448308,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.0,8.27,527.0,0,18.73,2.89374862448308,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.78,15.02,953.83,0,4.77,2.89374862448308,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.8,8.27,527.0,0,15.53,2.89374862448308,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.0,8.27,527.0,0,18.73,2.89374862448308,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.78,15.02,953.83,0,4.77,2.89374862448308,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.8,8.27,527.0,0,15.53,2.89374862448308,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,27.0,8.27,527.0,0,18.73,2.89374862448308,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.53,10.77,683.68,0,4.77,2.91643986349358,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.92,5.85,349.13,0,14.07,2.91643986349358,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.12,5.85,349.13,0,17.27,2.91643986349358,0,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.53,10.77,683.68,0,4.77,2.91643986349358,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.92,5.85,349.13,0,14.07,2.91643986349358,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.12,5.85,349.13,0,17.27,2.91643986349358,0,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.53,10.77,683.68,0,4.77,2.91643986349358,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.92,5.85,349.13,0,14.07,2.91643986349358,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.12,5.85,349.13,0,17.27,2.91643986349358,1,0
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.53,10.77,683.68,0,4.77,2.91643986349358,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.92,5.85,349.13,0,14.07,2.91643986349358,1,1
Orchard,Boulevard,1.305372768,103.8325721,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,23.12,5.85,349.13,0,17.27,2.91643986349358,1,1
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.03,7.43,461.65,1,8.42,1.45938035828803,0,0
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.07,5.32,337.7,1,9.7,1.45938035828803,0,0
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.18,7.43,461.65,1,8.42,1.45938035828803,0,1
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.58,8.07,512.59,1,9.97,1.45938035828803,0,1
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.03,7.43,461.65,1,8.42,1.45938035828803,1,0
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.07,5.32,337.7,1,9.7,1.45938035828803,1,0
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.18,7.43,461.65,1,8.42,1.45938035828803,1,1
Orchard,Somerset,1.300624802,103.8386633,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.58,8.07,512.59,1,9.97,1.45938035828803,1,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.17,6.2,368.76,1,6.95,2.29570540173616,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.37,6.2,368.76,1,6.95,2.29570540173616,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,18.43,6.02,382.81,1,8.13,2.29570540173616,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.67,6.2,368.76,1,6.95,2.29570540173616,0,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,17.13,7.87,474.06,1,5.6,2.29570540173616,0,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,17.87,6.02,382.81,1,8.13,2.29570540173616,0,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.17,6.2,368.76,1,6.95,2.29570540173616,1,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.37,6.2,368.76,1,6.95,2.29570540173616,1,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,18.43,6.02,382.81,1,8.13,2.29570540173616,1,0
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,15.67,6.2,368.76,1,6.95,2.29570540173616,1,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,17.13,7.87,474.06,1,5.6,2.29570540173616,1,1
Orchard,Somerset,1.300624802,103.8386633,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,17.87,6.02,382.81,1,8.13,2.29570540173616,1,1
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.3,10.33,640.97,1,6.95,2.34025890147224,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.5,10.33,640.97,1,6.95,2.34025890147224,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.68,10.27,652.96,1,8.13,2.34025890147224,0,0
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,19.8,10.33,640.97,1,6.95,2.34025890147224,0,1
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,21.27,12.0,746.27,1,5.6,2.34025890147224,0,1
Orchard,Somerset,1.300624802,103.8386633,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.12,10.27,652.96,1,8.13,2.34025890147224,0,1
