Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,38.37,32.05,2288.01,0,6.32,3.18206587479177,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,39.52,27.82,2018.64,1,7.03,3.18206587479177,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,35.55,27.82,2018.64,1,4.62,3.18206587479177,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,41.77,39.82,2843.65,0,1.95,3.18206587479177,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,38.37,32.05,2288.01,0,6.32,3.18206587479177,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG,1.448117,103.822965,39.52,27.82,2018.64,1,7.03,3.18206587479177,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,45.32,27.05,1969.57,1,14.32,3.53811932366454,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.82,27.05,1969.57,1,14.32,3.53811932366454,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,50.68,36.58,2595.99,0,14.1,3.53811932366454,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,45.82,27.05,1969.57,1,14.32,3.53811932366454,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,50.68,36.58,2595.99,0,14.1,3.53811932366454,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,52.37,36.82,2630.4,0,15.55,3.53811932366454,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,45.32,27.05,1969.57,1,14.32,3.53811932366454,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,46.82,27.05,1969.57,1,14.32,3.53811932366454,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,50.68,36.58,2595.99,0,14.1,3.53811932366454,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,45.82,27.05,1969.57,1,14.32,3.53811932366454,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,50.68,36.58,2595.99,0,14.1,3.53811932366454,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,52.37,36.82,2630.4,0,15.55,3.53811932366454,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.68,36.05,2605.94,0,12.63,4.39319448958592,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.98,34.88,2490.54,0,14.1,4.39319448958592,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,49.1,28.35,2038.49,1,17.75,4.39319448958592,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.23,31.0,2204.5,1,14.72,4.39319448958592,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.98,34.88,2490.54,0,14.1,4.39319448958592,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,49.52,35.18,2514.92,0,14.33,4.39319448958592,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.68,36.05,2605.94,0,12.63,4.39319448958592,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.98,34.88,2490.54,0,14.1,4.39319448958592,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,49.1,28.35,2038.49,1,17.75,4.39319448958592,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.23,31.0,2204.5,1,14.72,4.39319448958592,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,48.98,34.88,2490.54,0,14.1,4.39319448958592,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,49.52,35.18,2514.92,0,14.33,4.39319448958592,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,62.8,39.25,2766.4,2,17.25,6.93754024518692,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,63.35,39.18,2775.17,2,17.78,6.93754024518692,0,0
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,59.45,36.48,2580.52,2,15.48,6.93754024518692,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,64.07,34.37,2440.82,2,19.97,6.93754024518692,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,68.8,32.28,2308.17,2,26.78,6.93754024518692,0,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,62.8,39.25,2766.4,2,17.25,6.93754024518692,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,63.35,39.18,2775.17,2,17.78,6.93754024518692,1,0
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,59.45,36.48,2580.52,2,15.48,6.93754024518692,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,64.07,34.37,2440.82,2,19.97,6.93754024518692,1,1
Simpang,Tanjong Irau,1.454241602,103.8509279,WOODLANDS HEALTH,1.425362,103.795606,68.8,32.28,2308.17,2,26.78,6.93754024518692,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,10.48,4.67,300.7,0,5.82,1.29576565430612,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,11.73,6.37,390.83,0,5.37,1.29576565430612,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,12.28,7.17,451.14,0,5.12,1.29576565430612,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,10.48,4.67,300.7,0,5.82,1.29576565430612,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,11.23,6.37,390.83,0,4.87,1.29576565430612,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,12.28,7.17,451.14,0,5.12,1.29576565430612,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,10.48,4.67,300.7,0,5.82,1.29576565430612,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,11.73,6.37,390.83,0,5.37,1.29576565430612,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,12.28,7.17,451.14,0,5.12,1.29576565430612,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,10.48,4.67,300.7,0,5.82,1.29576565430612,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,11.23,6.37,390.83,0,4.87,1.29576565430612,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,12.28,7.17,451.14,0,5.12,1.29576565430612,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.62,8.78,568.7,0,6.83,1.53936960792342,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,16.45,14.22,890.0,0,2.23,1.53936960792342,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.12,8.78,568.7,0,6.33,1.53936960792342,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.45,9.63,622.19,0,5.82,1.53936960792342,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.62,8.78,568.7,0,6.83,1.53936960792342,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,16.45,14.22,890.0,0,2.23,1.53936960792342,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.12,8.78,568.7,0,6.33,1.53936960792342,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,15.45,9.63,622.19,0,5.82,1.53936960792342,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.78,7.58,490.66,0,11.2,2.60024477414739,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.75,7.58,490.66,0,12.17,2.60024477414739,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.13,7.58,490.66,1,10.93,2.60024477414739,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.78,7.58,490.66,0,11.2,2.60024477414739,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.75,7.58,490.66,0,12.17,2.60024477414739,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.78,7.58,490.66,0,11.2,2.60024477414739,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.75,7.58,490.66,0,12.17,2.60024477414739,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.13,7.58,490.66,1,10.93,2.60024477414739,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,18.78,7.58,490.66,0,11.2,2.60024477414739,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,19.75,7.58,490.66,0,12.17,2.60024477414739,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.1,6.02,356.69,0,16.08,3.41028903909912,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.05,5.22,296.38,0,15.83,3.41028903909912,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.1,6.02,356.69,0,16.08,3.41028903909912,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.1,6.02,356.69,0,16.08,3.41028903909912,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.03,5.22,296.38,0,15.82,3.41028903909912,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21.05,5.22,296.38,0,15.83,3.41028903909912,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,22.1,6.02,356.69,0,16.08,3.41028903909912,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,20.97,13.8,890.3,0,7.17,3.49539162456944,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.65,7.28,478.05,0,14.37,3.49539162456944,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,24.27,8.82,575.31,1,12.38,3.49539162456944,0,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,20.97,13.8,890.3,0,7.17,3.49539162456944,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.65,7.28,478.05,0,14.37,3.49539162456944,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.18,7.83,497.27,0,14.35,3.49539162456944,0,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,20.97,13.8,890.3,0,7.17,3.49539162456944,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.65,7.28,478.05,0,14.37,3.49539162456944,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,24.27,8.82,575.31,1,12.38,3.49539162456944,1,0
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,20.97,13.8,890.3,0,7.17,3.49539162456944,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,21.65,7.28,478.05,0,14.37,3.49539162456944,1,1
Singapore River,Boat Quay,1.287354601,103.8481891,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,22.18,7.83,497.27,0,14.35,3.49539162456944,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,9.28,7.05,452.89,0,2.23,1.2271226498627,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,9.28,7.05,452.89,0,2.23,1.2271226498627,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,9.28,7.05,452.89,0,2.23,1.2271226498627,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,9.28,7.05,452.89,0,2.23,1.2271226498627,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,13.42,11.18,725.1,0,2.23,1.41122072258193,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,13.42,11.18,725.1,0,2.23,1.41122072258193,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,13.42,11.18,725.1,0,2.23,1.41122072258193,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,13.42,11.18,725.1,0,2.23,1.41122072258193,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.45,9.25,593.3,0,11.2,2.36378996109759,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.42,9.25,593.3,0,12.17,2.36378996109759,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.82,18.17,1181.51,0,3.65,2.36378996109759,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.45,9.25,593.3,0,11.2,2.36378996109759,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.42,9.25,593.3,0,12.17,2.36378996109759,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.82,18.17,1181.51,0,3.65,2.36378996109759,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.45,9.25,593.3,0,11.2,2.36378996109759,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.42,9.25,593.3,0,12.17,2.36378996109759,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.82,18.17,1181.51,0,3.65,2.36378996109759,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,20.45,9.25,593.3,0,11.2,2.36378996109759,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.42,9.25,593.3,0,12.17,2.36378996109759,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,21.82,18.17,1181.51,0,3.65,2.36378996109759,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.83,9.75,601.26,0,16.08,3.05049805909456,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.23,9.02,565.31,1,15.3,3.05049805909456,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.97,14.15,892.02,0,15.82,3.05049805909456,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.83,9.75,601.26,0,16.08,3.05049805909456,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,10.75,640.32,1,13.22,3.05049805909456,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.73,9.02,565.31,1,15.3,3.05049805909456,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.83,9.75,601.26,0,16.08,3.05049805909456,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.23,9.02,565.31,1,15.3,3.05049805909456,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,29.97,14.15,892.02,0,15.82,3.05049805909456,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,25.83,9.75,601.26,0,16.08,3.05049805909456,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,26.92,10.75,640.32,1,13.22,3.05049805909456,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,28.73,9.02,565.31,1,15.3,3.05049805909456,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.93,10.77,725.4,0,7.17,3.43093209286785,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.32,8.95,580.69,0,14.37,3.43093209286785,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.85,9.5,599.91,0,14.35,3.43093209286785,0,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.93,10.77,725.4,0,7.17,3.43093209286785,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.32,8.95,580.69,0,14.37,3.43093209286785,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.85,9.5,599.91,0,14.35,3.43093209286785,0,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.93,10.77,725.4,0,7.17,3.43093209286785,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.32,8.95,580.69,0,14.37,3.43093209286785,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.85,9.5,599.91,0,14.35,3.43093209286785,1,0
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,17.93,10.77,725.4,0,7.17,3.43093209286785,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.32,8.95,580.69,0,14.37,3.43093209286785,1,1
Singapore River,Clarke Quay,1.289599336,103.8445792,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,23.85,9.5,599.91,0,14.35,3.43093209286785,1,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,18.88,15.0,986.77,0,3.88,1.18027450550853,0,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.15,16.97,1095.92,0,2.18,1.18027450550853,0,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.15,16.97,1095.92,0,2.18,1.18027450550853,0,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,20.73,19.53,1267.05,0,1.2,1.18027450550853,0,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,18.88,15.0,986.77,0,3.88,1.18027450550853,1,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.15,16.97,1095.92,0,2.18,1.18027450550853,1,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,19.15,16.97,1095.92,0,2.18,1.18027450550853,1,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGHEALTH POLYCLINICS - OUTRAM,1.279985,103.83916,20.73,19.53,1267.05,0,1.2,1.18027450550853,1,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.13,19.25,1256.92,0,3.88,1.18496535041856,0,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,25.6,21.98,1423.14,0,3.62,1.18496535041856,0,0
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.9,20.48,1303.09,0,2.42,1.18496535041856,0,1
Singapore River,Robertson Quay,1.290329083,103.8367789,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,23.4,21.22,1366.07,0,2.18,1.18496535041856,0,1
